index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,QUEUES_PER_CORE,ZEROCOPY,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
197,local,98,100.0,256,4,1024,256,4,true,5994447.0,13236.1299264,0.85288000282516,0.010313671296296,1
198,local,99,0.1,256,4,1024,256,4,true,145318.0,320.72752,7.6378108795461e-05,0.0011649386574074,0
199,local,99,0.1,256,4,1024,256,4,true,145360.0,320.8218624,0.00013206768468843,0.0011572793209877,1
200,local,100,100.0,1024,4,1024,256,4,true,5382297.0,44952.5772032,0.51228299819351,0.0099470478395062,0
201,local,100,100.0,1024,4,1024,256,4,true,5381651.0,44947.2034528,0.51078964059239,0.010278986496914,1
202,local,101,0.1,1024,4,1024,256,4,true,145303.0,1212.8623872,0.00013280815620986,0.0011720605709877,0
203,local,101,0.1,1024,4,1024,256,4,true,145328.0,1213.059888,0.00010251604651335,0.0011717083333333,1
204,local,102,100.0,64,16,1024,256,4,true,5058838.0,3677.0393952,0.90772269648793,0.011283204861111,0
205,local,102,100.0,64,16,1024,256,4,true,5049821.0,3671.098864,0.9075129703234,0.011836073302469,1
206,local,103,0.1,64,16,1024,256,4,true,145334.0,97.674048,8.2567292343239e-06,0.0020948356481481,0
207,local,103,0.1,64,16,1024,256,4,true,145341.0,97.6784736,8.8748603413458e-05,0.0012402986111111,1
208,local,104,100.0,256,16,1024,256,4,true,5583415.0,12328.2181536,0.86459815979294,0.011391216049383,0
209,local,104,100.0,256,16,1024,256,4,true,5595117.0,12354.0750112,0.86464000297587,0.011552529706789999,1
210,local,105,0.1,256,16,1024,256,4,true,145318.0,320.7276768,0.0001197225738977,0.0012582361111111,0
211,local,105,0.1,256,16,1024,256,4,true,145342.0,320.7800832,,0.0015049641203704,1
212,local,106,100.0,1024,16,1024,256,4,true,5431432.0,45362.9368864,0.50673691024433,0.0070506311728395004,0
213,local,106,100.0,1024,16,1024,256,4,true,5442808.0,45457.966944,0.50808176585694,0.0070869483024691,1
214,local,107,0.1,1024,16,1024,256,4,true,145295.0,1212.7948768,0.00018510566849983,0.0013082237654321,0
215,local,107,0.1,1024,16,1024,256,4,true,145325.0,1213.0283584,0.0001204046697747,0.0021669305555556003,1
216,local,108,100.0,64,1,64,256,16,true,4785662.0,3215.9659872,0.90939604576446,0.00059878935185185,0
217,local,108,100.0,64,1,64,256,16,true,4812604.0,3234.069312,0.90882772812062,0.0005911157407407399,1
218,local,109,0.1,64,1,64,256,16,true,145148.0,97.5485088,0.0014694389715028,0.0009945814043209901,0
219,local,109,0.1,64,1,64,256,16,true,145125.0,97.5334752,0.0014538644032345,0.00097313888888889,1
220,local,110,100.0,256,1,64,256,16,true,4871357.0,10755.9395808,0.88903934458232,0.00075674305555556,0
221,local,110,100.0,256,1,64,256,16,true,4858206.0,10726.9055504,0.88959438768086,0.00074055092592593,1
222,local,111,0.1,256,1,64,256,16,true,145122.0,320.2942464,0.0015143550677572,0.0011451331018519,0
223,local,111,0.1,256,1,64,256,16,true,145162.0,320.3837952,0.0014528084879235,0.0011614347993827,1
224,local,112,100.0,1024,1,64,256,16,true,4934142.0,41209.6332032,0.58013470239948,0.0010410621141975001,0
225,local,112,100.0,1024,1,64,256,16,true,4931963.0,41191.4634016,0.58037188226104,0.0010365389660494,1
226,local,113,0.1,1024,1,64,256,16,true,145131.0,1211.4195552,0.0014977691701726,0.0012659899691358,0
227,local,113,0.1,1024,1,64,256,16,true,145147.0,1211.5653984,0.0015085934103429,0.0012725432098765,1
228,local,114,100.0,64,4,64,256,16,true,5465136.0,3672.5726208,0.89682860736115,0.012190903549383,0
229,local,114,100.0,64,4,64,256,16,true,5496119.0,3693.393456,0.89607894141979,0.011805152777778,1
230,local,115,0.1,64,4,64,256,16,true,145326.0,97.6686624,1.3073802302088e-05,0.0009332280092592601,0
231,local,115,0.1,64,4,64,256,16,true,145357.0,97.68936,2.1326244764697e-05,0.00093053202160494,1
232,local,116,100.0,256,4,64,256,16,true,5495418.0,12133.86696,0.87337413056754,0.011414774691358,0
233,local,116,100.0,256,4,64,256,16,true,5479194.0,12098.0431072,0.87408031559047,0.01229712345679,1
234,local,117,0.1,256,4,64,256,16,true,145343.0,320.7798016,,0.00072358294753086,0
235,local,117,0.1,256,4,64,256,16,true,145355.0,320.8083456,,0.0006989479166666701,1
236,local,118,100.0,1024,4,64,256,16,true,5454574.0,45556.3270336,0.53569049992681,0.012024614969136,0
237,local,118,100.0,1024,4,64,256,16,true,5476108.0,45736.1944,0.53397318957161,0.011900384259259001,1
238,local,119,0.1,1024,4,64,256,16,true,145344.0,1213.1918496,3.7839827450425e-05,0.0012429386574073999,0
239,local,119,0.1,1024,4,64,256,16,true,145323.0,1213.0352736,3.3716671242523e-05,0.0012404540895062,1
240,local,120,100.0,64,16,64,256,16,true,4573353.0,3073.2944256,0.91353751938683,0.01224055941358,0
241,local,120,100.0,64,16,64,256,16,true,4571546.0,3072.079696,0.91338325182483,0.012654178240740999,1
242,local,121,0.1,64,16,64,256,16,true,145339.0,97.6773312,0.0001444681096967,0.0014667469135802,0
243,local,121,0.1,64,16,64,256,16,true,145359.0,97.6907808,1.3070852274644e-05,0.0014810574845679,1
244,local,122,100.0,256,16,64,256,16,true,5360795.0,11836.6160448,0.87689229696614,0.011971525848765001,0
245,local,122,100.0,256,16,64,256,16,true,5339470.0,11789.53488,0.87647764960243,0.011674784722222002,1
246,local,123,0.1,256,16,64,256,16,true,145332.0,320.7563328,0.00011971145411582,0.0012413206018518999,0
247,local,123,0.1,256,16,64,256,16,true,145335.0,320.7636192,9.7007557645523e-05,0.0015747087191358001,1
