index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE,LOSE-RATE,run_index
335,local,111,100,128,4,64,256,2,false,true,19.2101863424,0.60961811263814,2
336,local,112,100,256,4,64,256,2,false,true,24.576282624,0.69109406156426,0
337,local,112,100,256,4,64,256,2,false,true,24.7669295104,0.69048889667895,1
338,local,112,100,256,4,64,256,2,false,true,24.7090589696,0.69332812917636,2
339,local,113,100,512,4,64,256,2,false,true,28.0339910656,0.70265388113773,0
340,local,113,100,512,4,64,256,2,false,true,28.234422272,0.70055897223524,1
341,local,113,100,512,4,64,256,2,false,true,28.02681856,0.70276416079168,2
342,local,114,100,1024,4,64,256,2,false,true,30.479372288,0.68317402054328,0
343,local,114,100,1024,4,64,256,2,false,true,30.4610205696,0.68345062462801,1
344,local,114,100,1024,4,64,256,2,false,true,30.4567894016,0.68344538663562,2
345,local,115,100,64,8,64,256,2,false,true,15.1105455616,0.40690860287459,0
346,local,115,100,64,8,64,256,2,false,true,15.0797768704,0.41058717399822,1
347,local,115,100,64,8,64,256,2,false,true,15.1587188224,0.40604132615591,2
348,local,116,100,128,8,64,256,2,false,true,27.1402829824,0.40889471196044,0
349,local,116,100,128,8,64,256,2,false,true,27.21549568,0.40788763304759,1
350,local,116,100,128,8,64,256,2,false,true,27.1714838528,0.40897232092117,2
351,local,117,100,256,8,64,256,2,false,true,36.0516800512,0.50285710123744,0
352,local,117,100,256,8,64,256,2,false,true,36.2175608832,0.50458121346624,1
353,local,117,100,256,8,64,256,2,false,true,35.9879989248,0.51066185102295,2
354,local,118,100,512,8,64,256,2,false,true,30.9813940224,0.6712635184742,0
355,local,118,100,512,8,64,256,2,false,true,31.4027081728,0.66688971412267,1
356,local,118,100,512,8,64,256,2,false,true,30.8665929728,0.67262295518462,2
357,local,119,100,1024,8,64,256,2,false,true,31.4820558848,0.67278364371363,0
358,local,119,100,1024,8,64,256,2,false,true,31.5667308544,0.67194022416466,1
359,local,119,100,1024,8,64,256,2,false,true,31.5975548928,0.67174532820762,2
360,local,120,100,64,1,128,256,2,false,true,7.71004032,0.70231827801096,0
361,local,120,100,64,1,128,256,2,false,true,7.7086609408,0.70239719247244,1
362,local,120,100,64,1,128,256,2,false,true,7.7201191936,0.70187770672327,2
363,local,121,100,128,1,128,256,2,false,true,11.1021205504,0.78488032703289,0
364,local,121,100,128,1,128,256,2,false,true,11.0980446208,0.78496368335391,1
365,local,121,100,128,1,128,256,2,false,true,11.0995101696,0.78497053380286,2
366,local,122,100,256,1,128,256,2,false,true,14.7385186304,0.83216735437495,0
367,local,122,100,256,1,128,256,2,false,true,14.7726688256,0.82883674041502,1
368,local,122,100,256,1,128,256,2,false,true,14.7636396032,0.83061300313904,2
369,local,123,100,512,1,128,256,2,false,true,18.0032385024,0.80905038121049,0
370,local,123,100,512,1,128,256,2,false,true,18.0403912704,0.80867419541928,1
371,local,123,100,512,1,128,256,2,false,true,18.0074663936,0.80902711461023,2
372,local,124,100,1024,1,128,256,2,false,true,21.105000448,0.78066183442752,0
373,local,124,100,1024,1,128,256,2,false,true,21.0900803584,0.78083836526518,1
374,local,124,100,1024,1,128,256,2,false,true,21.1021234176,0.7807148415644,2
375,local,125,100,64,2,128,256,2,false,true,14.8261566464,0.42242337725617,0
376,local,125,100,64,2,128,256,2,false,true,14.8926016,0.41914741170516,1
377,local,125,100,64,2,128,256,2,false,true,14.8829097472,0.4186072253382,2
378,local,126,100,128,2,128,256,2,false,true,21.5737294848,0.55201459580374,0
379,local,126,100,128,2,128,256,2,false,true,21.5824361472,0.55318012671449,1
380,local,126,100,128,2,128,256,2,false,true,21.612389888,0.55148474017631,2
381,local,127,100,256,2,128,256,2,false,true,28.9777840128,0.62642247517147,0
382,local,127,100,256,2,128,256,2,false,true,29.06896896,0.62020115662073,1
383,local,127,100,256,2,128,256,2,false,true,28.8957923328,0.62985212213988,2
384,local,128,100,512,2,128,256,2,false,true,36.033953792,0.61620905954421,0
385,local,128,100,512,2,128,256,2,false,true,36.0298401792,0.61634445578002,1
386,local,128,100,512,2,128,256,2,false,true,36.043466752,0.61595496015025,2
387,local,129,100,1024,2,128,256,2,false,true,39.099199488,0.59365667695338,0
388,local,129,100,1024,2,128,256,2,false,true,39.095496704,0.59364560048175,1
389,local,129,100,1024,2,128,256,2,false,true,39.0853992448,0.5937606146123,2
390,local,130,100,64,4,128,256,2,false,true,19.0397727232,0.23897196640091,0
391,local,130,100,64,4,128,256,2,false,true,19.080122624,0.23667873214756,1
392,local,130,100,64,4,128,256,2,false,true,19.114865408,0.23229987261026,2
393,local,131,100,128,4,128,256,2,false,true,33.0160006144,0.24278262820274,0
394,local,131,100,128,4,128,256,2,false,true,33.1032262656,0.23966090115112,1
395,local,131,100,128,4,128,256,2,false,true,33.1035333632,0.23998880838689,2
396,local,132,100,256,4,128,256,2,false,true,44.1177264128,0.35889734881898,0
397,local,132,100,256,4,128,256,2,false,true,44.0439187456,0.33807837283637,1
398,local,132,100,256,4,128,256,2,false,true,44.1082292224,0.33746078074681,2
399,local,133,100,512,4,128,256,2,false,true,50.9372342272,0.4199415430512,0
400,local,133,100,512,4,128,256,2,false,true,52.0049025024,0.40244066086959,1
401,local,133,100,512,4,128,256,2,false,true,51.2162398208,0.41591620945033,2
402,local,134,100,1024,4,128,256,2,false,true,58.7125161984,0.38821985820997,0
403,local,134,100,1024,4,128,256,2,false,true,58.5134505984,0.39078740215707,1
404,local,134,100,1024,4,128,256,2,false,true,58.5938354176,0.39064792250141,2
405,local,135,100,64,8,128,256,2,false,true,17.3750994944,0.30273987656557,0
406,local,135,100,64,8,128,256,2,false,true,16.608359936,0.34348826911873,1
407,local,135,100,64,8,128,256,2,false,true,16.7137333248,0.33847439590931,2
408,local,136,100,128,8,128,256,2,false,true,4.8398765056,0.90933864694486,0
409,local,136,100,128,8,128,256,2,false,true,27.5798920192,0.39673830042317,1
410,local,136,100,128,8,128,256,2,false,true,27.6982949888,0.39369707636087,2
411,local,137,100,256,8,128,256,2,false,true,42.755939328,0.38590467184771,0
412,local,137,100,256,8,128,256,2,false,true,42.9993582592,0.38061695415154,1
413,local,137,100,256,8,128,256,2,false,true,42.5942667264,0.3687015057657,2
414,local,138,100,512,8,128,256,2,false,true,63.1093571584,0.21159452796926,0
415,local,138,100,512,8,128,256,2,false,true,63.0239576064,0.22994596942894,1
416,local,138,100,512,8,128,256,2,false,true,62.984187904,0.22491012306308,2
417,local,139,100,1024,8,128,256,2,false,true,69.1724156928,0.27734099297195,0
418,local,139,100,1024,8,128,256,2,false,true,69.162807296,0.27819470995188,1
419,local,139,100,1024,8,128,256,2,false,true,69.1375128576,0.28036654994376,2
420,local,140,100,64,1,256,256,2,false,true,10.320422912,0.60086573296055,0
421,local,140,100,64,1,256,256,2,false,true,10.3073864192,0.60145973810976,1
422,local,140,100,64,1,256,256,2,false,true,10.3342337024,0.6003491139019,2
423,local,141,100,128,1,256,256,2,false,true,15.4112750592,0.69688317625956,0
424,local,141,100,128,1,256,256,2,false,true,15.4140736512,0.69673453840943,1
425,local,141,100,128,1,256,256,2,false,true,15.398738432,0.69764773681573,2
426,local,142,100,256,1,256,256,2,false,true,20.0130076672,0.75930900888013,0
427,local,142,100,256,1,256,256,2,false,true,20.0146884608,0.75805418097084,1
428,local,142,100,256,1,256,256,2,false,true,20.0604063744,0.76087608740294,2
429,local,143,100,512,1,256,256,2,false,true,23.8931296256,0.74372689604134,0
430,local,143,100,512,1,256,256,2,false,true,23.9063986176,0.74305079520743,1
431,local,143,100,512,1,256,256,2,false,true,23.905662976,0.74317630088366,2
432,local,144,100,1024,1,256,256,2,false,true,26.9660954624,0.71956440640745,0
433,local,144,100,1024,1,256,256,2,false,true,26.95634944,0.71953074250996,1
434,local,144,100,1024,1,256,256,2,false,true,26.9536985088,0.71978460084202,2
435,local,145,100,64,2,256,256,2,false,true,17.9236163072,0.27632584145569,0
436,local,145,100,64,2,256,256,2,false,true,17.9147931648,0.28118634878375,1
437,local,145,100,64,2,256,256,2,false,true,17.8908971008,0.27935447348185,2
438,local,146,100,128,2,256,256,2,false,true,25.7215909888,0.44660566118041,0
439,local,146,100,128,2,256,256,2,false,true,25.7926714368,0.44542828428388,1
440,local,146,100,128,2,256,256,2,false,true,25.4606831616,0.45376832621614,2
441,local,147,100,256,2,256,256,2,false,true,34.2170253312,0.54484226303434,0
442,local,147,100,256,2,256,256,2,false,true,34.1666924544,0.54491054156546,1
443,local,147,100,256,2,256,256,2,false,true,34.4313780224,0.53251998618475,2
444,local,148,100,512,2,256,256,2,false,true,40.9194725376,0.54374549784554,0
445,local,148,100,512,2,256,256,2,false,true,40.9513906176,0.53860526509276,1
446,local,148,100,512,2,256,256,2,false,true,41.014372352,0.5465863463508,2
447,local,149,100,1024,2,256,256,2,false,true,45.0574516224,0.52895033226473,0
448,local,149,100,1024,2,256,256,2,false,true,45.175021568,0.52756170149234,1
449,local,149,100,1024,2,256,256,2,false,true,45.3575974912,0.52636149715457,2
450,local,150,100,64,4,256,256,2,false,true,15.5987373056,0.38528042405046,0
451,local,150,100,64,4,256,256,2,false,true,15.5980367872,0.38482682477806,1
452,local,150,100,64,4,256,256,2,false,true,15.605816832,0.38539773365957,2
453,local,151,100,128,4,256,256,2,false,true,32.1344412672,0.26809330329573,0
454,local,151,100,128,4,256,256,2,false,true,32.1301245952,0.26937439235325,1
455,local,151,100,128,4,256,256,2,false,true,32.137841152,0.26804836486715,2
456,local,152,100,256,4,256,256,2,false,true,43.6441171968,0.36794282718224,0
457,local,152,100,256,4,256,256,2,false,true,43.6548083712,0.36551082380597,1
458,local,152,100,256,4,256,256,2,false,true,43.5823427584,0.34481000254647,2
459,local,153,100,512,4,256,256,2,false,true,52.222398464,0.38119541578806,0
460,local,153,100,512,4,256,256,2,false,true,52.0461279232,0.40515997175663,1
461,local,153,100,512,4,256,256,2,false,true,52.0978722816,0.38462626262714,2
462,local,154,100,1024,4,256,256,2,false,true,54.5846165504,0.42532942907183,0
463,local,154,100,1024,4,256,256,2,false,true,54.6742632448,0.42250509511873,1
464,local,154,100,1024,4,256,256,2,false,true,53.706477568,0.43642306966673,2
465,local,155,100,64,8,256,256,2,false,true,15.5947631104,0.38653363280109,0
466,local,155,100,64,8,256,256,2,false,true,15.5994622976,0.38495845777165,1
467,local,155,100,64,8,256,256,2,false,true,15.5826399232,0.3852425366293,2
468,local,156,100,128,8,256,256,2,false,true,8.6131856384,0.8369243144761,0
469,local,156,100,128,8,256,256,2,false,true,30.0747741184,0.32821402407088,1
470,local,156,100,128,8,256,256,2,false,true,28.9293190144,0.35948450353051,2
471,local,157,100,256,8,256,256,2,false,true,46.859257856,0.28072614726419,0
472,local,157,100,256,8,256,256,2,false,true,46.9278752768,0.29774287268675,1
473,local,157,100,256,8,256,256,2,false,true,46.89094656,0.29712581642116,2
474,local,158,100,512,8,256,256,2,false,true,56.180895744,0.31441302265262,0
475,local,158,100,512,8,256,256,2,false,true,56.1643851776,0.33675117331415,1
476,local,158,100,512,8,256,256,2,false,true,56.1975312384,0.3366990613964,2
477,local,159,100,1024,8,256,256,2,false,true,61.9650965504,0.33922485657593,0
478,local,159,100,1024,8,256,256,2,false,true,61.9747229696,0.33884750390101,1
479,local,159,100,1024,8,256,256,2,false,true,61.919346688,0.34486681106699,2
480,local,160,100,64,1,512,256,2,false,true,9.4637792256,0.63723823059391,0
481,local,160,100,64,1,512,256,2,false,true,9.4631074304,0.63738815807175,1
482,local,160,100,64,1,512,256,2,false,true,9.45892352,0.63754814207652,2
483,local,161,100,128,1,512,256,2,false,true,13.6793884672,0.7347478815407,0
484,local,161,100,128,1,512,256,2,false,true,13.6419439616,0.73553765960537,1
485,local,161,100,128,1,512,256,2,false,true,13.5759355904,0.7367900134617,2
486,local,162,100,256,1,512,256,2,false,true,16.6414108672,0.80267014275166,0
487,local,162,100,256,1,512,256,2,false,true,16.5344530432,0.80441207608512,1
488,local,162,100,256,1,512,256,2,false,true,16.5447380992,0.80351898725674,2
489,local,163,100,512,1,512,256,2,false,true,18.3304441856,0.79708457194461,0
490,local,163,100,512,1,512,256,2,false,true,18.3506202624,0.79657819914738,1
491,local,163,100,512,1,512,256,2,false,true,18.4110424064,0.79671565656986,2
492,local,164,100,1024,1,512,256,2,false,true,20.0150614016,0.79082428940936,0
493,local,164,100,1024,1,512,256,2,false,true,20.0157044736,0.79042974606997,1
494,local,164,100,1024,1,512,256,2,false,true,19.9847493632,0.79081445552271,2
495,local,165,100,64,2,512,256,2,false,true,13.2312738304,0.48790391342762,0
496,local,165,100,64,2,512,256,2,false,true,13.2448004096,0.48771916405719,1
497,local,165,100,64,2,512,256,2,false,true,13.2651415552,0.48685394470093,2
498,local,166,100,128,2,512,256,2,false,true,18.3798380544,0.6286649752571,0
499,local,166,100,128,2,512,256,2,false,true,18.272544256,0.63056301517404,1
500,local,166,100,128,2,512,256,2,false,true,18.3728959488,0.62881857867002,2
501,local,167,100,256,2,512,256,2,false,true,22.660342784,0.71755439501814,0
502,local,167,100,256,2,512,256,2,false,true,22.6952534016,0.71915073829387,1
503,local,167,100,256,2,512,256,2,false,true,22.7557425152,0.71212950260566,2
504,local,168,100,512,2,512,256,2,false,true,26.1307940864,0.7041730461174,0
505,local,168,100,512,2,512,256,2,false,true,26.21394944,0.70390485240833,1
506,local,168,100,512,2,512,256,2,false,true,26.0926844928,0.70560293532107,2
507,local,169,100,1024,2,512,256,2,false,true,28.3284217856,0.70173738187045,0
508,local,169,100,1024,2,512,256,2,false,true,28.3495866368,0.702062750372,1
509,local,169,100,1024,2,512,256,2,false,true,28.237611008,0.70316858600581,2
510,local,170,100,64,4,512,256,2,false,true,14.2309526016,0.44838275577343,0
511,local,170,100,64,4,512,256,2,false,true,14.2313442304,0.44856950779273,1
512,local,170,100,64,4,512,256,2,false,true,14.2146320896,0.44901859713314,2
513,local,171,100,128,4,512,256,2,false,true,19.836656128,0.593918136405,0
514,local,171,100,128,4,512,256,2,false,true,19.8289978368,0.59427069894387,1
515,local,171,100,128,4,512,256,2,false,true,19.8009398272,0.59414326402089,2
516,local,172,100,256,4,512,256,2,false,true,24.7132278784,0.6884754631574,0
517,local,172,100,256,4,512,256,2,false,true,24.8357824512,0.68295901353649,1
518,local,172,100,256,4,512,256,2,false,true,24.777997312,0.69111691308521,2
519,local,173,100,512,4,512,256,2,false,true,28.147329024,0.68026832496633,0
520,local,173,100,512,4,512,256,2,false,true,28.2169618432,0.6801116922636,1
521,local,173,100,512,4,512,256,2,false,true,27.9885418496,0.6850349506318,2
522,local,174,100,1024,4,512,256,2,false,true,30.0611321856,0.68314547092663,0
523,local,174,100,1024,4,512,256,2,false,true,30.1583466496,0.68208323631882,1
524,local,174,100,1024,4,512,256,2,false,true,30.195011584,0.68129367230742,2
525,local,175,100,64,8,512,256,2,false,true,14.9930280448,0.4140808999747,0
526,local,175,100,64,8,512,256,2,false,true,14.9889498112,0.41636508892538,1
527,local,175,100,64,8,512,256,2,false,true,15.0219479552,0.41380937281659,2
528,local,176,100,128,8,512,256,2,false,true,21.3700133888,0.55684817376904,0
529,local,176,100,128,8,512,256,2,false,true,21.2999607296,0.55894796868348,1
530,local,176,100,128,8,512,256,2,false,true,21.3626405888,0.55670706085326,2
531,local,177,100,256,8,512,256,2,false,true,26.216870912,0.66403954782547,0
532,local,177,100,256,8,512,256,2,false,true,26.5057824768,0.65713451219459,1
533,local,177,100,256,8,512,256,2,false,true,26.1887916032,0.66818351114529,2
534,local,178,100,512,8,512,256,2,false,true,29.3873352704,0.66874024982976,0
535,local,178,100,512,8,512,256,2,false,true,30.0139687936,0.65716193756541,1
536,local,178,100,512,8,512,256,2,false,true,30.1142802432,0.6540226269204,2
537,local,179,100,1024,8,512,256,2,false,true,32.0007585792,0.66173462253038,0
538,local,179,100,1024,8,512,256,2,false,true,32.3211771904,0.65918872973725,1
539,local,179,100,1024,8,512,256,2,false,true,32.2025897984,0.65970170986252,2
540,local,180,100,64,1,1024,256,2,false,true,4.7688275968,0.82420613983469,0
541,local,180,100,64,1,1024,256,2,false,true,4.770895872,0.82410224415389,1
542,local,180,100,64,1,1024,256,2,false,true,4.7721365504,0.82396825228257,2
543,local,181,100,128,1,1024,256,2,false,true,4.78032384,0.90944914750161,0
544,local,181,100,128,1,1024,256,2,false,true,4.7815201792,0.90935568061139,1
545,local,181,100,128,1,1024,256,2,false,true,4.780486656,0.9093116395807,2
546,local,182,100,256,1,1024,256,2,false,true,4.887977984,0.9445384667689,0
547,local,182,100,256,1,1024,256,2,false,true,4.8833353728,0.94457249816683,1
548,local,182,100,256,1,1024,256,2,false,true,4.8836839424,0.94452196195191,2
549,local,183,100,512,1,1024,256,2,false,true,5.2414926848,0.94324586169677,0
550,local,183,100,512,1,1024,256,2,false,true,5.22115072,0.94350263830462,1
551,local,183,100,512,1,1024,256,2,false,true,5.2622843904,0.94307378217974,2
552,local,184,100,1024,1,1024,256,2,false,true,5.347659776,0.94401300996031,0
553,local,184,100,1024,1,1024,256,2,false,true,5.3321777152,0.94422045427286,1
554,local,184,100,1024,1,1024,256,2,false,true,5.4266093568,0.94319405841737,2
555,local,185,100,64,2,1024,256,2,false,true,4.8638427648,0.82067680934558,0
556,local,185,100,64,2,1024,256,2,false,true,4.8685030912,0.82045923201775,1
557,local,185,100,64,2,1024,256,2,false,true,4.865478912,0.82073916190555,2
558,local,186,100,128,2,1024,256,2,false,true,4.9618456576,0.90592380931021,0
559,local,186,100,128,2,1024,256,2,false,true,4.9642743808,0.90588882256915,1
560,local,186,100,128,2,1024,256,2,false,true,4.9691848704,0.90584825160665,2
561,local,187,100,256,2,1024,256,2,false,true,5.3629335552,0.93891402013522,0
562,local,187,100,256,2,1024,256,2,false,true,5.3544769536,0.93901749764837,1
563,local,187,100,256,2,1024,256,2,false,true,5.3531785216,0.9390662442279,2
564,local,188,100,512,2,1024,256,2,false,true,5.8078437376,0.93699405006761,0
565,local,188,100,512,2,1024,256,2,false,true,5.81182464,0.93691986461139,1
566,local,188,100,512,2,1024,256,2,false,true,5.8123546624,0.93693930150483,2
567,local,189,100,1024,2,1024,256,2,false,true,6.1588791296,0.93535783537533,0
568,local,189,100,1024,2,1024,256,2,false,true,6.2008786944,0.93489332098043,1
569,local,189,100,1024,2,1024,256,2,false,true,6.1860323328,0.93506209017523,2
570,local,190,100,64,4,1024,256,2,false,true,5.267725824,0.8054686131961,0
571,local,190,100,64,4,1024,256,2,false,true,5.2667908608,0.80535786456894,1
572,local,190,100,64,4,1024,256,2,false,true,5.271604992,0.80519013521294,2
573,local,191,100,128,4,1024,256,2,false,true,5.7727603712,0.89050578729686,0
574,local,191,100,128,4,1024,256,2,false,true,5.7689161728,0.89057869151619,1
575,local,191,100,128,4,1024,256,2,false,true,5.7877641216,0.89012893975269,2
576,local,192,100,256,4,1024,256,2,false,true,6.4137043968,0.92634161758057,0
577,local,192,100,256,4,1024,256,2,false,true,6.4136433664,0.92643390212199,1
578,local,192,100,256,4,1024,256,2,false,true,6.4228091904,0.92638664327971,2
579,local,193,100,512,4,1024,256,2,false,true,6.99106304,0.92384523784798,0
580,local,193,100,512,4,1024,256,2,false,true,6.9409951744,0.92443760338457,1
581,local,193,100,512,4,1024,256,2,false,true,7.0569025536,0.92312464179619,2
582,local,194,100,1024,4,1024,256,2,false,true,7.457353728,0.92159463225569,0
583,local,194,100,1024,4,1024,256,2,false,true,7.5475992576,0.920714486603,1
584,local,194,100,1024,4,1024,256,2,false,true,7.4382614528,0.92188188191599,2
585,local,195,100,64,8,1024,256,2,false,true,5.6693427712,0.79007556501162,0
586,local,195,100,64,8,1024,256,2,false,true,5.6809641984,0.7897026922463,1
