index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
1050,local,615,0.1,256,1,256,256,16,false,false,145131.0,320.3131872,0.0014565534930795,0.0012966647376543002,0
1051,local,615,0.1,256,1,256,256,16,false,false,145187.0,320.4363936,0.0013811318678295,0.0012882793209877,1
1052,local,616,100.0,1024,1,256,256,16,false,false,5834963.0,48733.24936,0.50324150756093,0.00096258140432099,0
1053,local,616,100.0,1024,1,256,256,16,false,false,5878978.0,49100.8572512,0.49952320448538,0.00095073341049383,1
1054,local,617,0.1,1024,1,256,256,16,false,false,145150.0,1211.5777056,0.0014989543778549,0.0012870875771604999,0
1055,local,617,0.1,1024,1,256,256,16,false,false,145160.0,1211.6595424,0.0014322192932734,0.001283175154321,1
1056,local,618,100.0,64,4,256,256,16,false,false,13890497.0,9334.4169888,0.7345564436228,0.0045043445216049,0
1057,local,618,100.0,64,4,256,256,16,false,false,13907830.0,9346.0650528,0.73418753962855,0.0044749926697531,1
1058,local,619,0.1,64,4,256,256,16,false,false,145316.0,97.6613376,0.00013210839493805,0.0018948341049383,0
1059,local,619,0.1,64,4,256,256,16,false,false,145339.0,97.6773408,6.2608016027643e-05,0.0017722827932099001,1
1060,local,620,100.0,256,4,256,256,16,false,false,13912665.0,30719.1157632,0.63050030389975,0.004487186342592601,0
1061,local,620,100.0,256,4,256,256,16,false,false,13919707.0,30734.6566048,0.63083954899101,0.0044830659722222,1
1062,local,621,0.1,256,4,256,256,16,false,false,145307.0,320.7026784,0.00024287358670616,0.0019733429783951,0
1063,local,622,100.0,1024,4,256,256,16,false,false,11259488.0,94038.4982816,0.00052970781235762,0.0006839375,0
1064,local,622,100.0,1024,4,256,256,16,false,false,11165358.0,93252.329152,0.00043542553701392,0.0006821635802469099,1
1065,local,623,0.1,1024,4,256,256,16,false,false,145270.0,1212.5857152,0.00040528564036513,0.0019794351851852,0
1066,local,623,0.1,1024,4,256,256,16,false,false,145328.0,1213.0657344,0.0001864388122953,0.0019674888117284,1
1067,local,624,100.0,64,16,256,256,16,false,false,7081119.0,4758.5139072,0.86793877302811,0.0047183090277778,0
1068,local,625,0.1,64,16,256,256,16,false,false,92306.0,62.0357824,0.36484859244091,0.10405155979938001,0
1069,local,627,0.1,256,16,256,256,16,false,false,89636.0,197.8324992,0.38333195740114,0.1635489996142,0
1070,local,628,100.0,1024,16,256,256,16,false,false,5881882.0,49125.0700032,0.48528445398993,0.0008151975308642,0
1071,local,629,0.1,1024,16,256,256,16,false,false,96343.0,804.19032,0.33709796387936,0.050184600694444,0
1072,local,631,0.1,64,1,1024,256,16,false,false,145200.0,97.5836544,0.0010594794516025,0.0019246080246914,0
1073,local,631,0.1,64,1,1024,256,16,false,false,145182.0,97.5715744,0.0011915638381014,0.0018402770061727999,1
1074,local,632,100.0,256,1,1024,256,16,false,false,5184303.0,11446.9250496,0.87539646285139,0.00085058294753086,0
1075,local,632,100.0,256,1,1024,256,16,false,false,5163055.0,11400.008112,0.87590683088875,0.00084949575617284,1
1076,local,633,0.1,256,1,1024,256,16,false,false,145155.0,320.3684832,0.0012371400734302,0.0019094668209877,0
1077,local,633,0.1,256,1,1024,256,16,false,false,145214.0,320.4960096,0.00097553592558963,0.0019603167438272,1
1078,local,634,100.0,1024,1,1024,256,16,false,false,4953408.0,41370.5666304,0.56126462674993,0.0012032438271605,0
1079,local,634,100.0,1024,1,1024,256,16,false,false,4946290.0,41311.1203584,0.56256803354236,0.0011910273919753,1
1080,local,635,0.1,1024,1,1024,256,16,false,false,145161.0,1211.6770176,0.0012412078245632,0.0019158067129630002,0
1081,local,635,0.1,1024,1,1024,256,16,false,false,145187.0,1211.8911136,0.0009330925826021,0.0019650790895062,1
1082,local,636,100.0,64,4,1024,256,16,false,false,19716396.0,13249.4225472,0.61863682572546,0.00063165277777778,0
1083,local,636,100.0,64,4,1024,256,16,false,false,19541895.0,13132.1555072,0.62196700579173,0.0006535231481481499,1
1084,local,637,0.1,64,4,1024,256,16,false,false,145312.0,97.6591872,0.00020434505003353,0.0020953298611111,0
1085,local,638,100.0,256,4,1024,256,16,false,false,19271986.0,42552.4682976,0.42629717440476,0.00083703240740741,0
1086,local,638,100.0,256,4,1024,256,16,false,false,19071469.0,42109.7277696,0.43299246428648,0.00084824035493827,1
1087,local,639,0.1,256,4,1024,256,16,false,false,145334.0,320.7621216,0.00015891874711482,0.0020582897376543,0
1088,local,640,100.0,1024,4,1024,256,16,false,false,10955427.0,91498.9742336,0.00035031540293995,0.00091948533950617,0
1089,local,640,100.0,1024,4,1024,256,16,false,false,11299562.0,94373.1784576,0.00037780106211227,0.00090119598765432,1
1090,local,641,0.1,1024,4,1024,256,16,false,false,145314.0,1212.9430368,0.00019883971179935,0.0021196269290123,0
1091,local,642,100.0,64,16,1024,256,16,false,false,15897835.0,10683.461904,0.69750858219819,0.0018303352623456998,0
1092,local,643,0.1,64,16,1024,256,16,false,false,82925.0,55.7309568,0.42947722558385,0.19652152314815,0
1093,local,644,100.0,256,16,1024,256,16,false,false,13542506.0,29901.7744224,0.62901593236129,0.0016992781635802,0
1094,local,645,0.1,256,16,1024,256,16,false,false,80354.0,177.3474016,0.44711389271336,0.14505120216049,0
1095,local,646,100.0,1024,16,1024,256,16,false,false,6918948.0,57786.5708352,0.38891849277252,0.0015605524691358,0
