index,build,test_index,RATE,SIZE,NTHREADS,BATCH,CAPACITY,LISTS_PER_CORE,MEMPOOL_GPU,PERSISTENT_KERNEL,TABLE,RX-RATE-PPS,RX-RATE-MBPS,LOSE-RATE,AVG-LAT,run_index
1049,local,621,0.1,64,16,1024,256,4,true,true,5,,,1.0,,0
1050,local,621,0.1,64,16,1024,256,4,true,true,5,,,1.0,,1
1051,local,622,100.0,1024,16,1024,256,4,true,true,5,,,1.0,,0
1052,local,622,100.0,1024,16,1024,256,4,true,true,5,,,1.0,,1
1053,local,623,0.1,1024,16,1024,256,4,true,true,5,,0.0002848,1.0,,0
1054,local,623,0.1,1024,16,1024,256,4,true,true,5,,,0.99999931190467,,1
1055,local,624,100.0,64,1,64,256,16,true,true,5,10691.0,7.1844864,0.99980816128669,,0
1056,local,624,100.0,64,1,64,256,16,true,true,5,10665.0,7.1672928,0.99980750880336,,1
1057,local,625,0.1,64,1,64,256,16,true,true,5,11006.0,7.3973088,0.92427022679439,3.1171465277777997,0
1058,local,625,0.1,64,1,64,256,16,true,true,5,10969.0,7.3722336,0.92453910076496,3.2300618800153997,1
1059,local,626,100.0,1024,1,64,256,16,true,true,5,11477.0,95.8609152,0.999023339286,,0
1060,local,626,100.0,1024,1,64,256,16,true,true,5,11484.0,95.91528,0.99902288243725,,1
1061,local,627,0.1,1024,1,64,256,16,true,true,5,11333.0,94.6068096,0.92200621126133,3.3420754351852002,0
1062,local,627,0.1,1024,1,64,256,16,true,true,5,11462.0,95.6822944,0.92113751327906,3.7641727272377,1
1063,local,628,100.0,64,4,64,256,16,true,true,5,,,1.0,,0
1064,local,628,100.0,64,4,64,256,16,true,true,5,,,1.0,,1
1065,local,629,0.1,64,4,64,256,16,true,true,5,,0.0002848,0.99999931202633,,0
1066,local,629,0.1,64,4,64,256,16,true,true,5,,,1.0,,1
1067,local,630,100.0,1024,4,64,256,16,true,true,5,,,1.0,,0
1068,local,630,100.0,1024,4,64,256,16,true,true,5,,,1.0,,1
1069,local,631,0.1,1024,4,64,256,16,true,true,5,,0.0002848,1.0,,0
1070,local,631,0.1,1024,4,64,256,16,true,true,5,,,0.99999931199982,,1
1071,local,632,100.0,64,16,64,256,16,true,true,5,,,1.0,,0
1072,local,632,100.0,64,16,64,256,16,true,true,5,,,1.0,,1
1073,local,633,0.1,64,16,64,256,16,true,true,5,,0.0002848,0.99999931202633,,0
1074,local,633,0.1,64,16,64,256,16,true,true,5,,,1.0,,1
1075,local,634,100.0,1024,16,64,256,16,true,true,5,,,1.0,,0
1076,local,634,100.0,1024,16,64,256,16,true,true,5,,,1.0,,1
1077,local,635,0.1,1024,16,64,256,16,true,true,5,,0.0002848,1.0,,0
1078,local,635,0.1,1024,16,64,256,16,true,true,5,,,0.99999931203012,,1
1079,local,636,100.0,64,1,1024,256,16,true,true,5,191275.0,128.5374816,0.99654949721734,,0
1080,local,636,100.0,64,1,1024,256,16,true,true,5,190907.0,128.2899648,0.99654974233638,,1
1081,local,637,0.1,64,1,1024,256,16,true,true,5,89101.0,59.881888,0.38689984696855,0.49309902276234996,0
1082,local,637,0.1,64,1,1024,256,16,true,true,5,89639.0,60.2429952,0.3833636013428,0.52530500270062,1
1083,local,638,100.0,1024,1,1024,256,16,true,true,5,188080.0,1570.8424992,0.9839400823484,,0
1084,local,638,100.0,1024,1,1024,256,16,true,true,5,187784.0,1568.3710656,0.98396691131031,,1
1085,local,639,0.1,1024,1,1024,256,16,true,true,5,90333.0,754.0437984,0.37855939945625,0.48650152199074,0
1086,local,639,0.1,1024,1,1024,256,16,true,true,5,88894.0,742.0308768,0.38845961222008,0.5918891365740699,1
1087,local,640,100.0,64,4,1024,256,16,true,true,5,,,1.0,,0
1088,local,640,100.0,64,4,1024,256,16,true,true,5,,,1.0,,1
1089,local,641,0.1,64,4,1024,256,16,true,true,5,,0.0002848,0.99999931203343,,0
1090,local,641,0.1,64,4,1024,256,16,true,true,5,,,1.0,,1
1091,local,642,100.0,1024,4,1024,256,16,true,true,5,,,1.0,,0
1092,local,642,100.0,1024,4,1024,256,16,true,true,5,,,1.0,,1
1093,local,643,0.1,1024,4,1024,256,16,true,true,5,,,1.0,,0
1094,local,643,0.1,1024,4,1024,256,16,true,true,5,,,1.0,,1
1095,local,644,100.0,64,16,1024,256,16,true,true,5,,,1.0,,0
1096,local,644,100.0,64,16,1024,256,16,true,true,5,,,1.0,,1
1097,local,645,0.1,64,16,1024,256,16,true,true,5,,0.0002848,0.99999931185164,,0
1098,local,645,0.1,64,16,1024,256,16,true,true,5,,,1.0,,1
1099,local,646,100.0,1024,16,1024,256,16,true,true,5,,,1.0,,0
1100,local,646,100.0,1024,16,1024,256,16,true,true,5,,,1.0,,1
1101,local,647,0.1,1024,16,1024,256,16,true,true,5,,,1.0,,0
1102,local,647,0.1,1024,16,1024,256,16,true,true,5,,,1.0,,1
1103,local,648,100.0,64,1,64,256,1,false,true,5,691.0,0.464496,0.99998760869405,,0
1104,local,648,100.0,64,1,64,256,1,false,true,5,691.0,0.4644864,0.99998756921854,,1
1105,local,649,0.1,64,1,64,256,1,false,true,5,720.0,0.48448,0.99504254603276,6.4582121141975,0
1106,local,649,0.1,64,1,64,256,1,false,true,5,732.0,0.4921728,0.99496150268848,,1
1107,local,650,100.0,1024,1,64,256,1,false,true,5,757.0,6.3267168,0.99993552936573,,0
1108,local,650,100.0,1024,1,64,256,1,false,true,5,739.0,6.1796448,0.99993704591848,,1
1109,local,651,0.1,1024,1,64,256,1,false,true,5,711.0,5.938272,0.99510850720721,,0
1110,local,651,0.1,1024,1,64,256,1,false,true,5,715.0,5.9791968,0.9950750133461,,1
1111,local,652,100.0,64,4,64,256,1,false,true,5,3858.0,2.5927104,0.99993077980758,,0
1112,local,652,100.0,64,4,64,256,1,false,true,5,3916.0,2.6317536,0.99992941435874,,1
1113,local,653,0.1,64,4,64,256,1,false,true,5,2630.0,1.7679136,0.98190433734542,8.0979085640432,0
1114,local,653,0.1,64,4,64,256,1,false,true,5,2673.0,1.7964672,0.98160989757899,7.8282872017747,1
1115,local,654,100.0,1024,4,64,256,1,false,true,5,3060.0,25.5596256,0.99973956362921,,0
1116,local,654,100.0,1024,4,64,256,1,false,true,5,3051.0,25.4836224,0.99974041305123,,1
1117,local,655,0.1,1024,4,64,256,1,false,true,5,2309.0,19.2818112,0.98411120163381,8.5997648028549,0
1118,local,655,0.1,1024,4,64,256,1,false,true,5,2305.0,19.2492384,0.98414152921558,8.566000630787,1
1119,local,656,100.0,64,16,64,256,1,false,true,5,11075.0,7.4426688,0.99980106890519,,0
1120,local,656,100.0,64,16,64,256,1,false,true,5,10893.0,7.320432,0.9998033289172,,1
1121,local,657,0.1,64,16,64,256,1,false,true,5,4715.0,3.1694464,0.96756168899063,5.716478191743801,0
1122,local,657,0.1,64,16,64,256,1,false,true,5,4863.0,3.2683392,0.96654941203013,5.1774534814815,1
1123,local,658,100.0,1024,16,64,256,1,false,true,5,9873.0,82.4643072,0.99915963170155,,0
1124,local,658,100.0,1024,16,64,256,1,false,true,5,10351.0,86.4565632,0.99911906711389,,1
1125,local,659,0.1,1024,16,64,256,1,false,true,5,4735.0,39.5244288,0.96741348119614,4.8642838657407,0
1126,local,659,0.1,1024,16,64,256,1,false,true,5,4592.0,38.3431392,0.96840552751928,6.9660939567900995,1
1127,local,660,100.0,64,1,1024,256,1,false,true,5,12969.0,8.7153024,0.99976749102344,,0
1128,local,660,100.0,64,1,1024,256,1,false,true,5,13068.0,8.7819648,0.99976485048817,,1
1129,local,661,0.1,64,1,1024,256,1,false,true,5,4643.0,3.1208704,0.9680528349815,4.9121970165895,0
1130,local,661,0.1,64,1,1024,256,1,false,true,5,4469.0,3.00384,0.96925185193339,5.9173972789352,1
1131,local,662,100.0,1024,1,1024,256,1,false,true,5,12573.0,105.0156192,0.99892968353301,,0
1132,local,662,100.0,1024,1,1024,256,1,false,true,5,12379.0,103.3947808,0.99894636260708,,1
1133,local,663,0.1,1024,1,1024,256,1,false,true,5,4585.0,38.2748928,0.96843942418931,4.9926452685185,0
1134,local,663,0.1,1024,1,1024,256,1,false,true,5,4694.0,39.1830528,0.96769980498774,6.0339216539352,1
1135,local,664,100.0,64,4,1024,256,1,false,true,5,43045.0,28.9263744,0.99922587329238,,0
1136,local,664,100.0,64,4,1024,256,1,false,true,5,45036.0,30.264528,0.99918628485375,,1
1137,local,665,0.1,64,4,1024,256,1,false,true,5,5331.0,3.5831488,0.96332137176446,6.666386608024699,0
1138,local,665,0.1,64,4,1024,256,1,false,true,5,5402.0,3.6310752,0.96282803848398,5.789045248456801,1
1139,local,666,100.0,1024,4,1024,256,1,false,true,5,46676.0,389.8390176,0.99602423820854,,0
1140,local,666,100.0,1024,4,1024,256,1,false,true,5,46855.0,391.3342336,0.99600937390111,,1
1141,local,667,0.1,1024,4,1024,256,1,false,true,5,5584.0,46.618464,0.9615714634675,5.7840500690586,0
1142,local,667,0.1,1024,4,1024,256,1,false,true,5,5428.0,45.3086496,0.96264251542828,4.7952289891975,1
1143,local,668,100.0,64,16,1024,256,1,false,true,5,105484.0,70.9593024,0.99810349054445,,0
1144,local,668,100.0,64,16,1024,256,1,false,true,5,126396.0,84.9386784,0.99771917634471,,1
1145,local,669,0.1,64,16,1024,256,1,false,true,5,5146.0,3.4586368,0.96459462806506,6.4000213294753,0
1146,local,669,0.1,64,16,1024,256,1,false,true,5,5091.0,3.4218912,0.96497592516165,6.673024416666699,1
1147,local,670,100.0,1024,16,1024,256,1,false,true,5,99049.0,827.2541472,0.99155495745515,,0
1148,local,670,100.0,1024,16,1024,256,1,false,true,5,102718.0,857.9020096,0.99124253447899,,1
1149,local,671,0.1,1024,16,1024,256,1,false,true,5,5149.0,42.9890592,0.96456069214592,6.0372909768519,0
1150,local,671,0.1,1024,16,1024,256,1,false,true,5,5236.0,43.7145408,0.96397315015109,6.9090676793981,1
1151,local,672,100.0,64,1,64,256,4,false,true,5,2764.0,1.8579552,0.99995039231545,,0
1152,local,672,100.0,64,1,64,256,4,false,true,5,2770.0,1.8619872,0.99995012394087,,1
1153,local,673,0.1,64,1,64,256,4,false,true,5,2874.0,1.9318432,0.98022470209428,7.3779473468364,0
1154,local,673,0.1,64,1,64,256,4,false,true,5,2862.0,1.9239648,0.98030566532014,5.7293646477623,1
1155,local,674,100.0,1024,1,64,256,4,false,true,5,3007.0,25.1152992,0.99974410215504,,0
1156,local,674,100.0,1024,1,64,256,4,false,true,5,3039.0,25.3811776,0.99974148430897,,1
1157,local,675,0.1,1024,1,64,256,4,false,true,5,2905.0,24.247776,0.9800058492611,4.7652837928241,0
1158,local,675,0.1,1024,1,64,256,4,false,true,5,2954.0,24.6561888,0.97967741402935,4.6481819799383,1
1159,local,676,100.0,64,4,64,256,4,false,true,5,12515.0,8.4101568,0.99977559782373,,0
1160,local,676,100.0,64,4,64,256,4,false,true,5,12286.0,8.256192,0.9997784017248,,1
1161,local,677,0.1,64,4,64,256,4,false,true,5,10809.0,7.2645088,0.92564388311045,4.364563691358,0
1162,local,677,0.1,64,4,64,256,4,false,true,5,10765.0,7.2353184,0.92592732746948,4.390719651234599,1
1163,local,678,100.0,1024,4,64,256,4,false,true,5,11506.0,96.0973536,0.99902073810474,,0
1164,local,678,100.0,1024,4,64,256,4,false,true,5,11274.0,94.1637888,0.99904075196116,,1
1165,local,679,0.1,1024,4,64,256,4,false,true,5,9181.0,76.6357248,0.93683748500226,4.4422971678240994,0
1166,local,679,0.1,1024,4,64,256,4,false,true,5,9179.0,76.6206144,0.9368533367822,4.450659724151199,1
1167,local,680,100.0,64,16,64,256,4,false,true,5,,,1.0,,0
1168,local,680,100.0,64,16,64,256,4,false,true,5,,,1.0,,1
1169,local,681,0.1,64,16,64,256,4,false,true,5,,0.0002848,0.99999931200314,,0
1170,local,681,0.1,64,16,64,256,4,false,true,5,,,1.0,,1
1171,local,682,100.0,1024,16,64,256,4,false,true,5,,0.0002848,1.0,,0
1172,local,682,100.0,1024,16,64,256,4,false,true,5,,,0.99999999149129,,1
1173,local,683,0.1,1024,16,64,256,4,false,true,5,,,1.0,,0
1174,local,683,0.1,1024,16,64,256,4,false,true,5,,,1.0,,1
1175,local,684,100.0,64,1,1024,256,4,false,true,5,49530.0,33.2841696,0.99910940391892,,0
1176,local,684,100.0,64,1,1024,256,4,false,true,5,49934.0,33.5559168,0.99910096688136,,1
1177,local,685,0.1,64,1,1024,256,4,false,true,5,21382.0,14.3707552,0.85290064893029,1.6392187758488002,0
1178,local,685,0.1,64,1,1024,256,4,false,true,5,20934.0,14.0692512,0.8560071643565,2.1453362214506,1
1179,local,686,100.0,1024,1,1024,256,4,false,true,5,49066.0,409.7961984,0.99582106617185,,0
1180,local,686,100.0,1024,1,1024,256,4,false,true,5,49068.0,409.8140224,0.99582078297893,,1
1181,local,687,0.1,1024,1,1024,256,4,false,true,5,21227.0,177.1867392,0.85393548351583,1.7011171512346,0
1182,local,687,0.1,1024,1,1024,256,4,false,true,5,20977.0,175.1123136,0.85564854420241,2.2450080837191,1
1183,local,688,100.0,64,4,1024,256,4,false,true,5,168308.0,113.243184,0.99697552861882,,0
1184,local,688,100.0,64,4,1024,256,4,false,true,5,178262.0,119.7921792,0.99678399692713,,1
1185,local,689,0.1,64,4,1024,256,4,false,true,5,23429.0,15.7459744,0.83880686352753,2.276460273534,0
1186,local,689,0.1,64,4,1024,256,4,false,true,5,23268.0,15.63768,0.83988800190471,2.3107055806327,1
1187,local,690,100.0,1024,4,1024,256,4,false,true,5,181280.0,1514.0422944,0.98451728891251,,0
1188,local,690,100.0,1024,4,1024,256,4,false,true,5,182617.0,1525.2085216,0.98440564590572,,1
1189,local,691,0.1,1024,4,1024,256,4,false,true,5,23920.0,199.66176,0.83539284669775,1.9949987866512,0
1190,local,691,0.1,1024,4,1024,256,4,false,true,5,24014.0,200.4429792,0.83481942337918,2.0094857465278,1
1191,local,692,100.0,64,16,1024,256,4,false,true,5,,,1.0,,0
1192,local,692,100.0,64,16,1024,256,4,false,true,5,,,1.0,,1
1193,local,693,0.1,64,16,1024,256,4,false,true,5,,,1.0,,0
1194,local,693,0.1,64,16,1024,256,4,false,true,5,,,1.0,,1
1195,local,694,100.0,1024,16,1024,256,4,false,true,5,,0.0002848,1.0,,0
1196,local,694,100.0,1024,16,1024,256,4,false,true,5,,,0.99999999149171,,1
1197,local,695,0.1,1024,16,1024,256,4,false,true,5,,,1.0,,0
1198,local,695,0.1,1024,16,1024,256,4,false,true,5,,,1.0,,1
1199,local,696,100.0,64,1,64,256,16,false,true,5,10704.0,7.193088,0.9998081529281,,0
1200,local,696,100.0,64,1,64,256,16,false,true,5,10684.0,7.1801952,0.99980728572749,,1
1201,local,697,0.1,64,1,64,256,16,false,true,5,10922.0,7.340304,0.92485698265216,3.0502875443673,0
1202,local,697,0.1,64,1,64,256,16,false,true,5,10878.0,7.3113024,0.92515754423622,3.0566393649691,1
1203,local,698,100.0,1024,1,64,256,16,false,true,5,11468.0,95.7874176,0.99902412677394,,0
1204,local,698,100.0,1024,1,64,256,16,false,true,5,11452.0,95.6492128,0.99902559174276,,1
1205,local,699,0.1,1024,1,64,256,16,false,true,5,11328.0,94.558752,0.92203624521437,2.8870308051698,0
1206,local,699,0.1,1024,1,64,256,16,false,true,5,11315.0,94.4463072,0.92213331351467,2.9955308541667,1
1207,local,700,100.0,64,4,64,256,16,false,true,5,,,1.0,,0
1208,local,700,100.0,64,4,64,256,16,false,true,5,,,1.0,,1
1209,local,701,0.1,64,4,64,256,16,false,true,5,,,1.0,,0
1210,local,701,0.1,64,4,64,256,16,false,true,5,,,1.0,,1
1211,local,702,100.0,1024,4,64,256,16,false,true,5,,0.0002848,1.0,,0
1212,local,702,100.0,1024,4,64,256,16,false,true,5,,,0.99999999149147,,1
1213,local,703,0.1,1024,4,64,256,16,false,true,5,,,1.0,,0
1214,local,703,0.1,1024,4,64,256,16,false,true,5,,,1.0,,1
1215,local,704,100.0,64,16,64,256,16,false,true,5,,,1.0,,0
1216,local,704,100.0,64,16,64,256,16,false,true,5,,,1.0,,1
1217,local,705,0.1,64,16,64,256,16,false,true,5,,,1.0,,0
1218,local,705,0.1,64,16,64,256,16,false,true,5,,,1.0,,1
1219,local,706,100.0,1024,16,64,256,16,false,true,5,,0.0002848,1.0,,0
1220,local,706,100.0,1024,16,64,256,16,false,true,5,,,0.99999999149133,,1
1221,local,707,0.1,1024,16,64,256,16,false,true,5,,,1.0,,0
1222,local,707,0.1,1024,16,64,256,16,false,true,5,,,1.0,,1
1223,local,708,100.0,64,1,1024,256,16,false,true,5,191278.0,128.5388256,0.99656082971534,,0
1224,local,708,100.0,64,1,1024,256,16,false,true,5,190439.0,127.9753344,0.9965652628324,,1
1225,local,709,0.1,64,1,1024,256,16,false,true,5,88104.0,59.2118016,0.39370894764911,0.46407405324073997,0
1226,local,709,0.1,64,1,1024,256,16,false,true,5,87562.0,58.8473376,0.39773227501582,0.52893232060185,1
1227,local,710,100.0,1024,1,1024,256,16,false,true,5,189400.0,1581.8575008,0.98382401652976,,0
1228,local,710,100.0,1024,1,1024,256,16,false,true,5,191221.0,1597.0723936,0.98367809658665,,1
1229,local,711,0.1,1024,1,1024,256,16,false,true,5,89296.0,745.3657824,0.38553672176428,0.49063559220679,0
1230,local,711,0.1,1024,1,1024,256,16,false,true,5,89109.0,743.8157952,0.38687337747451,0.52196533834877,1
1231,local,712,100.0,64,4,1024,256,16,false,true,5,,0.0002848,0.99999999820474,,0
1232,local,712,100.0,64,4,1024,256,16,false,true,5,,,1.0,,1
1233,local,713,0.1,64,4,1024,256,16,false,true,5,,,1.0,,0
1234,local,713,0.1,64,4,1024,256,16,false,true,5,,,1.0,,1
1235,local,714,100.0,1024,4,1024,256,16,false,true,5,,,1.0,,0
1236,local,714,100.0,1024,4,1024,256,16,false,true,5,,,1.0,,1
1237,local,715,0.1,1024,4,1024,256,16,false,true,5,,,1.0,,0
1238,local,715,0.1,1024,4,1024,256,16,false,true,5,,,1.0,,1
1239,local,716,100.0,64,16,1024,256,16,false,true,5,,0.0002848,0.99999999820377,,0
1240,local,716,100.0,64,16,1024,256,16,false,true,5,,,1.0,,1
1241,local,717,0.1,64,16,1024,256,16,false,true,5,,,1.0,,0
1242,local,717,0.1,64,16,1024,256,16,false,true,5,,,1.0,,1
1243,local,718,100.0,1024,16,1024,256,16,false,true,5,,,1.0,,0
1244,local,718,100.0,1024,16,1024,256,16,false,true,5,,,1.0,,1
1245,local,719,0.1,1024,16,1024,256,16,false,true,5,,,1.0,,0
1246,local,719,0.1,1024,16,1024,256,16,false,true,5,,,1.0,,1
1247,local,720,100.0,64,1,64,256,1,true,false,5,678.0,0.4561696,0.99998780324911,,0
1248,local,720,100.0,64,1,64,256,1,true,false,5,678.0,0.4558848,0.99998774973238,,1
1249,local,721,0.1,64,1,64,256,1,true,false,5,742.0,0.4989888,0.99489186145,6.2379698078704005,0
1250,local,721,0.1,64,1,64,256,1,true,false,5,723.0,0.4860768,0.99502484824136,6.2425197854938,1
1251,local,722,100.0,1024,1,64,256,1,true,false,5,744.0,6.2163936,0.99993666289103,,0
1252,local,722,100.0,1024,1,64,256,1,true,false,5,735.0,6.1387968,0.99993745240967,,1
1253,local,723,0.1,1024,1,64,256,1,true,false,5,737.0,6.1553568,0.99492327464265,6.019337723765401,0
1254,local,723,0.1,1024,1,64,256,1,true,false,5,754.0,6.2983968,0.99481087164698,9.3267167939815,1
1255,local,724,100.0,64,4,64,256,1,true,false,5,951.0,0.6392896,0.99998294969327,,0
1256,local,724,100.0,64,4,64,256,1,true,false,5,937.0,0.629808,0.99998308411328,,1
1257,local,725,0.1,64,4,64,256,1,true,false,5,685.0,0.4606464,0.99528363882335,7.2756669047068,0
1258,local,725,0.1,64,4,64,256,1,true,false,5,675.0,0.4539936,0.99535278901456,7.3189435250771995,1
1259,local,726,100.0,1024,4,64,256,1,true,false,5,932.0,7.7915808,0.99992061589607,,0
1260,local,726,100.0,1024,4,64,256,1,true,false,5,954.0,7.9694784,0.99991880867428,,1
1261,local,727,0.1,1024,4,64,256,1,true,false,5,631.0,5.2767936,0.99565263762691,,0
1262,local,727,0.1,1024,4,64,256,1,true,false,5,660.0,5.5181664,0.99545418267484,,1
1263,local,731,0.1,1024,16,64,256,1,true,false,5,59.0,0.4997344,0.99958788562622,,0
1264,local,731,0.1,1024,16,64,256,1,true,false,5,34.0,0.283968,0.9997661121231,,1
1265,local,732,100.0,64,1,1024,256,1,true,false,5,12902.0,8.6704224,0.99976404510218,,0
1266,local,732,100.0,64,1,1024,256,1,true,false,5,12902.0,8.6707072,0.99976787247088,,1
1267,local,733,0.1,64,1,1024,256,1,true,false,5,4539.0,3.0505344,0.96876874893355,6.943994533179,0
1268,local,733,0.1,64,1,1024,256,1,true,false,5,4233.0,2.845104,0.97088274135417,4.822508251929,1
1269,local,734,100.0,1024,1,1024,256,1,true,false,5,12686.0,105.953472,0.99892019979419,,0
1270,local,734,100.0,1024,1,1024,256,1,true,false,5,12694.0,106.0229472,0.99891961087915,,1
1271,local,735,0.1,1024,1,1024,256,1,true,false,5,4802.0,40.0852224,0.96694630133366,5.8049770632716,0
1272,local,735,0.1,1024,1,1024,256,1,true,false,5,4564.0,38.1039744,0.96859416796011,5.8937108445216,1
1273,local,736,100.0,64,4,1024,256,1,true,false,5,12508.0,8.4054432,0.99977543204851,,0
1274,local,736,100.0,64,4,1024,256,1,true,false,5,12519.0,8.4130528,0.99977426222618,,1
1275,local,737,0.1,64,4,1024,256,1,true,false,5,1072.0,0.7204128,0.99262398855067,8.7073923703704,0
1276,local,737,0.1,64,4,1024,256,1,true,false,5,978.0,0.6576384,0.9932687122371,8.8635557191358,1
1277,local,738,100.0,1024,4,1024,256,1,true,false,5,12658.0,105.7188576,0.99892258468818,,0
1278,local,738,100.0,1024,4,1024,256,1,true,false,5,12516.0,104.5403136,0.99893473430592,,1
1279,local,739,0.1,1024,4,1024,256,1,true,false,5,950.0,7.9360704,0.9934625863445,5.554231586805599,0
1280,local,739,0.1,1024,4,1024,256,1,true,false,5,948.0,7.9117824,0.99347727985648,,1
1281,local,744,100.0,64,1,64,256,4,true,false,5,687.0,0.4617984,0.99998776298345,,0
1282,local,744,100.0,64,1,64,256,4,true,false,5,678.0,0.4558944,0.99998780738567,,1
1283,local,745,0.1,64,1,64,256,4,true,false,5,743.0,0.499392,0.99488840838246,6.2338248298611,0
1284,local,745,0.1,64,1,64,256,4,true,false,5,724.0,0.4868992,0.99501799877806,6.350081722608,1
1285,local,746,100.0,1024,1,64,256,4,true,false,5,741.0,6.1930848,0.99993688675109,,0
1286,local,746,100.0,1024,1,64,256,4,true,false,5,753.0,6.2898912,0.99993592456077,,1
1287,local,747,0.1,1024,1,64,256,4,true,false,5,719.0,6.0032736,0.99504764814903,5.9452909220679,0
1288,local,747,0.1,1024,1,64,256,4,true,false,5,729.0,6.0937728,0.99497875361904,9.5307210324074,1
1289,local,748,100.0,64,4,64,256,4,true,false,5,392.0,0.2636352,0.9999929613976,,0
1290,local,748,100.0,64,4,64,256,4,true,false,5,490.0,0.3296832,0.99999116901813,,1
1291,local,749,0.1,64,4,64,256,4,true,false,5,213.0,0.1433376,0.99853249562432,,0
1292,local,749,0.1,64,4,64,256,4,true,false,5,230.0,0.1553824,0.99841175726093,,1
1293,local,750,100.0,1024,4,64,256,4,true,false,5,474.0,3.963024,0.99995962009462,,0
1294,local,750,100.0,1024,4,64,256,4,true,false,5,721.0,6.0218688,0.99993864265504,,1
1295,local,751,0.1,1024,4,64,256,4,true,false,5,517.0,4.3229952,0.99643857785313,6.963996275463,0
1296,local,751,0.1,1024,4,64,256,4,true,false,5,533.0,4.4544288,0.9963281632698,,1
1297,local,754,100.0,1024,16,64,256,4,true,false,5,1072.0,8.9550144,0.99990877570177,,0
1298,local,755,0.1,1024,16,64,256,4,true,false,5,155.0,1.3004064,0.99892877782976,,0
1299,local,755,0.1,1024,16,64,256,4,true,false,5,82.0,0.6907104,0.99943107708733,,1
1300,local,756,100.0,64,1,1024,256,4,true,false,5,13004.0,8.7389664,0.99976671295704,,0
1301,local,756,100.0,64,1,1024,256,4,true,false,5,13004.0,8.7389664,0.99976538616768,,1
1302,local,757,0.1,64,1,1024,256,4,true,false,5,4633.0,3.1139808,0.96811643665949,6.9580716651235,0
1303,local,757,0.1,64,1,1024,256,4,true,false,5,4374.0,2.9400832,0.96990097729104,4.904968003858,1
1304,local,758,100.0,1024,1,1024,256,4,true,false,5,12594.0,105.1910112,0.99892796258032,,0
1305,local,758,100.0,1024,1,1024,256,4,true,false,5,12684.0,105.9426144,0.99892051989332,,1
1306,local,759,0.1,1024,1,1024,256,4,true,false,5,4776.0,39.8670144,0.96712852891083,4.8609504741512,0
1307,local,759,0.1,1024,1,1024,256,4,true,false,5,4693.0,39.176448,0.96771435253976,5.7035477067901,1
1308,local,760,100.0,64,4,1024,256,4,true,false,5,12731.0,8.5552992,0.99977166156054,,0
1309,local,760,100.0,64,4,1024,256,4,true,false,5,12510.0,8.407056,0.99977407673434,,1
1310,local,761,0.1,64,4,1024,256,4,true,false,5,1002.0,0.6735744,0.99310641786856,5.0913319930556,0
1311,local,761,0.1,64,4,1024,256,4,true,false,5,989.0,0.6651808,0.99319253800346,9.0578772746914,1
1312,local,762,100.0,1024,4,1024,256,4,true,false,5,12505.0,104.4410016,0.99893564151507,,0
1313,local,762,100.0,1024,4,1024,256,4,true,false,5,12553.0,104.8494144,0.99893171844592,,1
1314,local,763,0.1,1024,4,1024,256,4,true,false,5,1098.0,9.1724512,0.99244265417453,5.1534933549383,0
1315,local,763,0.1,1024,4,1024,256,4,true,false,5,995.0,8.3093376,0.99314832385764,,1
1316,local,767,0.1,1024,16,1024,256,4,true,false,5,527.0,4.4048448,0.99637098522178,,0
1317,local,767,0.1,1024,16,1024,256,4,true,false,5,530.0,4.4299008,0.99635082698076,,1
1318,local,768,100.0,64,1,64,256,16,true,false,5,656.0,0.4408416,0.99998826311563,,0
1319,local,768,100.0,64,1,64,256,16,true,false,5,643.0,0.4322304,0.99998838743109,,1
1320,local,769,0.1,64,1,64,256,16,true,false,5,706.0,0.4750368,0.99513628582594,9.6922835871914,0
1321,local,769,0.1,64,1,64,256,16,true,false,5,720.0,0.4839936,0.99504611337948,,1
1322,local,770,100.0,1024,1,64,256,16,true,false,5,743.0,6.2084032,0.99993672710262,,0
1323,local,770,100.0,1024,1,64,256,16,true,false,5,725.0,6.0585408,0.99993827923529,,1
1324,local,771,0.1,1024,1,64,256,16,true,false,5,711.0,5.9457888,0.99510209978809,6.2933562858796,0
1325,local,771,0.1,1024,1,64,256,16,true,false,5,712.0,5.9456448,0.99509664635929,,1
1326,local,772,100.0,64,4,64,256,16,true,false,5,348.0,0.2339328,0.99999376090185,,0
1327,local,772,100.0,64,4,64,256,16,true,false,5,294.0,0.1978464,0.99999469987058,,1
1328,local,773,0.1,64,4,64,256,16,true,false,5,502.0,0.3379488,0.99654002807056,,0
1329,local,773,0.1,64,4,64,256,16,true,false,5,306.0,0.2059008,0.99789195585767,,1
1330,local,774,100.0,1024,4,64,256,16,true,false,5,380.0,3.1765504,0.99996762619923,,0
1331,local,774,100.0,1024,4,64,256,16,true,false,5,735.0,6.1421376,0.99993742074163,,1
1332,local,775,0.1,1024,4,64,256,16,true,false,5,549.0,4.5896544,0.99621706010939,7.262880620756199,0
1333,local,775,0.1,1024,4,64,256,16,true,false,5,496.0,4.1428224,0.99658517084811,6.3753185339506,1
1334,local,776,100.0,64,16,64,256,16,true,false,5,,,1.0,,0
1335,local,776,100.0,64,16,64,256,16,true,false,5,,,1.0,,1
1336,local,778,100.0,1024,16,64,256,16,true,false,5,284.0,2.3728032,0.9999758224793,,0
